timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20
0.0022064294014873115,0.08684255342805207,-0.17249051740147897,-0.04561510860917857,-0.2593310810565032,-0.13245955193024272,0.12687231907233748,47.6607723693966,47.65271363173631,47.65434051913285,47.64368252513687,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.002221649839212485,0.0786790081262575,-0.17070843846049516,-0.05506171012106627,-0.24938552364750635,-0.13374254466137886,0.11564374239898065,47.66107662687462,47.65252665491884,47.65479803928118,47.64340167094777,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0022368702769376587,0.0704955430152652,-0.16889277576701542,-0.06454200335537628,-0.23938646043197304,-0.13503931143791267,0.10434788676490599,47.66135632574091,47.65236560702929,47.65522049306963,47.64315433461658,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0022673111523880056,0.05419782349129803,-0.16519189594472167,-0.08345365498976473,-0.21938798382812683,-0.13765312696722698,0.08173554590264692,47.661842359512136,47.652121195620296,47.65595968795029,47.64276051104685,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0022977520278383524,0.03819494459568242,-0.16144871476756953,-0.10206373115868042,-0.19964203839070224,-0.14026021535949484,0.059382466562365274,47.66223200400382,47.651979205705665,47.65655845585074,47.64250034288745,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0023281929032886992,0.02271103932472363,-0.1577210571173622,-0.12010972198805092,-0.18043058253331917,-0.14282219922836928,0.03760898433145244,47.66252815704175,47.65193695967746,47.657019243561116,47.642371144296426,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.002358633778739046,0.007946873971438277,-0.15406304909963955,-0.13735532170833145,-0.16200850915462675,-0.14530353862232975,0.016705531861538475,47.662734941817426,47.65199043818504,47.65734641613869,47.64236842704761,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.002389074654189393,-0.005921609105625499,-0.15052452985244136,-0.15359225011625285,-0.14460160021827773,-0.14767189525303645,-0.003069770780809776,47.66285755963543,47.652134433659846,47.65754606456019,47.642486086952474,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0024195155296397397,-0.01874426954721523,-0.147150562439499,-0.1686415272034516,-0.12840505958347076,-0.1498984290570599,-0.021492879846142947,47.66290213614635,47.65236271161381,47.65762579976489,47.64271660261131,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.002486499093623176,-0.04270530636699201,-0.1404945113574581,-0.1968845596523532,-0.09778814385333667,-0.15418026115693167,-0.05639169602884134,47.66276029969211,47.65312580307105,47.657424555429785,47.643576718880134,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
